18,38.106,76.189
24,39.091,92.174
31,35.041,94.307
24,46.07,99.157
38,43.14,150.23
22,43.125,83.221
19,44.05,80.151
21,41.046,70.098
13,50.082,79.195
24,40.053,84.076
19,50.069,96.238
16,55.081,87.141
24,42.111,92.308
22,48.184,89.074
18,38.065,74.23
20,43.157,80.109
24,49.046,96.132
25,39.023,81.121
30,41.075,109.09
25,39.069,88.074
24,48.06,107.14
18,44.047,77.387
24,40.092,90.366
17,46.1,83.077
24,48.084,106.4
20,51.078,69.093
21,41.106,87.268
28,41.182,98.305
25,43.091,84.401
20,40.044,75.226
20,50.052,98.162
22,48.075,102.31
26,45.098,100.17
20,51.102,104.15
17,53.092,91.1
21,45.033,88.107
17,50.047,87.174
28,42.147,108.09
16,60.174,103.29
17,49.07,87.209
28,32.023,81.088
27,47.045,114.34
19,52.034,96.267
21,45.054,89.162
26,40.082,83.446
16,54.142,92.138
20,42.114,82.12
26,34.195,86.23
24,41.038,82.204
22,50.066,88.067
18,51.096,89.147
26,46.029,112.16
23,40.154,85.248
21,43.173,80.085
17,49.165,85.208
30,41.024,92.178
26,43.088,93.102
16,49.092,81.099
20,42.029,90.198
26,46.075,106.22
20,42.053,83.374
27,66.08,148.51
19,36.124,72.047
24,39.017,84.254
20,42.081,77.241
11,115.2,164.47
23,51.118,101.21
10,55.107,81.213
13,54.071,83.199
21,56.039,98.135
19,47.091,83.334
17,58.106,103.24
21,46.03,100.22
18,46.115,83.125
21,48.027,96.144
18,41.012,77.1
19,49.059,91.054
18,54.083,107.11
17,48.039,87.121
25,47.096,107.14
23,41.139,83.059
12,61.115,93.158
18,51.061,94.06
20,42.08,84.14
18,46.038,85.089
25,40.016,89.15
25,37.064,85.192
22,40.193,81.153
27,44.189,96.244
16,50.147,81.331
25,49.127,105.17
14,53.034,86.05
20,46.093,87.229
20,41.093,82.248
18,38.047,75.195
21,45.145,90.249
19,47.048,88.147
21,45.231,90.267
27,42.193,100.17
24,39.095,93.269
20,44.071,83.175
24,38.151,85.218
25,35.054,84.149
22,39.06,79.131
28,47.171,130.23
22,37.017,82.205
13,53.067,86.143
25,43.01,95.223
24,45.161,98.32
25,38.016,84.21
18,46.06,87.187
30,39.024,102.23
24,33.057,83.071
18,41.054,82.224
21,46.091,92.355
13,61.075,96.106
